rank,tier,score,id,name,arc_main_count,sig_appearance,sig_cover,sig_arc_main,sig_saga_breadth,sig_bio_completeness,sig_bounty,sig_devil_fruit,sig_affiliation,sig_conqueror_haki
1205,D,0.0789,Chichilisia,Chichilisia,0,0.1589,0.0000,0.0000,0.1818,0.1429,0.0000,0.0000,0.0000,0.0000
1206,D,0.0789,Kanezenny,Kanezenny,0,0.1589,0.0000,0.0000,0.1818,0.1429,0.0000,0.0000,0.0000,0.0000
1207,D,0.0789,Maidy,Maidy,0,0.1589,0.0000,0.0000,0.1818,0.1429,0.0000,0.0000,0.0000,0.0000
1208,D,0.0789,Mari,Mari,0,0.1589,0.0000,0.0000,0.1818,0.1429,0.0000,0.0000,0.0000,0.0000
1209,D,0.0789,Nashi,Nashi,0,0.1589,0.0000,0.0000,0.1818,0.1429,0.0000,0.0000,0.0000,0.0000
1210,D,0.0789,Oide,Oide,0,0.1589,0.0000,0.0000,0.1818,0.1429,0.0000,0.0000,0.0000,0.0000
1211,D,0.0789,Sarfunkel,Sarfunkel,0,0.1589,0.0000,0.0000,0.1818,0.1429,0.0000,0.0000,0.0000,0.0000
1212,D,0.0769,Forest_Boss,Forest Boss,0,0.2005,0.0000,0.0000,0.0909,0.4286,0.0000,0.0000,0.0000,0.0000
1213,D,0.0769,Peterman,Peterman,0,0.2005,0.0000,0.0000,0.0909,0.4286,0.0000,0.0000,0.0000,0.0000
1214,D,0.0769,Portgas_D._Rouge,Portgas D. Rouge,0,0.2005,0.0000,0.0000,0.0909,0.4286,0.0000,0.0000,0.0000,0.0000
1215,D,0.0764,Gallant_Hippo,Gallant Hippo,0,0.2328,0.0000,0.0000,0.0909,0.0000,0.0000,0.0000,0.0000,0.0000
1216,D,0.0761,Baccarat,Baccarat,0,0.1002,0.0000,0.0000,0.0909,0.1429,0.0000,1.0000,0.0000,0.0000
1217,D,0.0761,Tanaka,Tanaka,0,0.1002,0.0000,0.0000,0.0909,0.1429,0.0000,1.0000,0.0000,0.0000
1218,D,0.0750,Fake_Robin,Fake Robin,0,0.1589,0.0000,0.0000,0.0909,0.8571,0.0000,0.0000,0.0000,0.0000
1219,D,0.0740,Iyan'eno_Chinode,Iyan'eno Chinode,0,0.2005,0.0000,0.0000,0.0909,0.2857,0.0000,0.0000,0.0000,0.0000
1220,D,0.0740,Mukkashimi_Tower,Mukkashimi Tower,0,0.2005,0.0000,0.0000,0.0909,0.2857,0.0000,0.0000,0.0000,0.0000
1221,D,0.0740,Sora,Sora,0,0.2005,0.0000,0.0000,0.0909,0.2857,0.0000,0.0000,0.0000,0.0000
1222,D,0.0722,Fake_Chopper,Fake Chopper,0,0.1589,0.0000,0.0000,0.0909,0.7143,0.0000,0.0000,0.0000,0.0000
1223,D,0.0722,Pascia,Pascia,0,0.1589,0.0000,0.0000,0.0909,0.7143,0.0000,0.0000,0.0000,0.0000
1224,D,0.0712,Acilia,Acilia,0,0.2005,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1225,D,0.0712,Aegir,Aegir,0,0.2005,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1226,D,0.0712,Bingo,Bingo,0,0.2005,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1227,D,0.0712,Bongo,Bongo,0,0.2005,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1228,D,0.0712,Bungo,Bungo,0,0.2005,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1229,D,0.0712,Bushon,Bushon,0,0.2005,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1230,D,0.0712,Chihaya,Chihaya,0,0.2005,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1231,D,0.0712,Chocho,Chocho,0,0.2005,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1232,D,0.0712,Genrin,Genrin,0,0.2005,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1233,D,0.0712,Hana,Hana,0,0.2005,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1234,D,0.0712,Herb,Herb,0,0.2005,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1235,D,0.0712,Kirinkodanuki,Kirinkodanuki,0,0.2005,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1236,D,0.0712,Kumagoro,Kumagoro,0,0.2005,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1237,D,0.0712,Kuni,Kuni,0,0.2005,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1238,D,0.0712,Magnolia,Magnolia,0,0.2005,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1239,D,0.0712,Mayushika,Mayushika,0,0.2005,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1240,D,0.0712,Meadows,Meadows,0,0.2005,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1241,D,0.0712,Monjii,Monjii,0,0.2005,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1242,D,0.0712,Okame,Okame,0,0.2005,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1243,D,0.0712,Roji,Roji,0,0.2005,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1244,D,0.0712,Ryunosuke,Ryunosuke,0,0.2005,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1245,D,0.0712,Stevie,Stevie,0,0.2005,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1246,D,0.0712,Takao,Takao,0,0.2005,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1247,D,0.0712,Terry,Terry,0,0.2005,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1248,D,0.0712,Tsunokkov,Tsunokkov,0,0.2005,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1249,D,0.0712,Warashi,Warashi,0,0.2005,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1250,D,0.0712,Yoshimoto,Yoshimoto,0,0.2005,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1251,D,0.0693,Brontosaurus,Brontosaurus,0,0.1589,0.0000,0.0000,0.0909,0.5714,0.0000,0.0000,0.0000,0.0000
1252,D,0.0693,Mornin,Mornin,0,0.1589,0.0000,0.0000,0.0909,0.5714,0.0000,0.0000,0.0000,0.0000
1253,D,0.0693,Tamachibi,Tamachibi,0,0.1589,0.0000,0.0000,0.0909,0.5714,0.0000,0.0000,0.0000,0.0000
1254,D,0.0665,Agyo,Agyo,0,0.1589,0.0000,0.0000,0.0909,0.4286,0.0000,0.0000,0.0000,0.0000
1255,D,0.0665,Kairiken,Kairiken,0,0.1589,0.0000,0.0000,0.0909,0.4286,0.0000,0.0000,0.0000,0.0000
1256,D,0.0665,Kashigami,Kashigami,0,0.1589,0.0000,0.0000,0.0909,0.4286,0.0000,0.0000,0.0000,0.0000
1257,D,0.0665,Minoruba,Minoruba,0,0.1589,0.0000,0.0000,0.0909,0.4286,0.0000,0.0000,0.0000,0.0000
1258,D,0.0636,Basilisk,Basilisk,0,0.1589,0.0000,0.0000,0.0909,0.2857,0.0000,0.0000,0.0000,0.0000
1259,D,0.0636,Daidalos,Daidalos,0,0.1589,0.0000,0.0000,0.0909,0.2857,0.0000,0.0000,0.0000,0.0000
1260,D,0.0608,Agotogi,Agotogi,0,0.1589,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1261,D,0.0608,Blade,Blade,0,0.1589,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1262,D,0.0608,Cezar,Cezar,0,0.1589,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1263,D,0.0608,Chokyumei-no_Chosuke,Chokyumei-no Chosuke,0,0.1589,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1264,D,0.0608,Couran,Couran,0,0.1589,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1265,D,0.0608,Dobby_Ibadonbo,Dobby Ibadonbo,0,0.1589,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1266,D,0.0608,Goldfish_Princess,Goldfish Princess,0,0.1589,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1267,D,0.0608,Han,Han,0,0.1589,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1268,D,0.0608,Hilmungardr,Hilmungardr,0,0.1589,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1269,D,0.0608,Hitsugisukan,Hitsugisukan,0,0.1589,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1270,D,0.0608,Hyoutauros,Hyoutauros,0,0.1589,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1271,D,0.0608,Isa,Isa,0,0.1589,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1272,D,0.0608,Jeep,Jeep,0,0.1589,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1273,D,0.0608,Jigokukamabuta_Megatenpanchiro,Jigokukamabuta Megatenpanchiro,0,0.1589,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1274,D,0.0608,Jobo,Jobo,0,0.1589,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1275,D,0.0608,Jugemu_Jugemuko,Jugemu Jugemuko,0,0.1589,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1276,D,0.0608,Kisegawa,Kisegawa,0,0.1589,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1277,D,0.0608,Kobe,Kobe,0,0.1589,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1278,D,0.0608,Koiwa,Koiwa,0,0.1589,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1279,D,0.0608,Kurotsuru,Kurotsuru,0,0.1589,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1280,D,0.0608,Lady_Tree,Lady Tree,0,0.1589,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1281,D,0.0608,Mountain_God,Mountain God,0,0.1589,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1282,D,0.0608,Mr._Mellow,Mr. Mellow,0,0.1589,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1283,D,0.0608,Muginn,Muginn,0,0.1589,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1284,D,0.0608,Nakaiwa,Nakaiwa,0,0.1589,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1285,D,0.0608,Oiwa,Oiwa,0,0.1589,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1286,D,0.0608,Rakuda,Rakuda,0,0.1589,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1287,D,0.0608,Smooge,Smooge,0,0.1589,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1288,D,0.0608,Suke,Suke,0,0.1589,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1289,D,0.0608,Sukune,Sukune,0,0.1589,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1290,D,0.0608,Tea_IV,Tea IV,0,0.1589,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1291,D,0.0608,Tegata_Ringana,Tegata Ringana,0,0.1589,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1292,D,0.0608,Tokijiro,Tokijiro,0,0.1589,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1293,D,0.0608,Tomatito,Tomatito,0,0.1589,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1294,D,0.0608,Torasaburo,Torasaburo,0,0.1589,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1295,D,0.0608,Ultraking,Ultraking,0,0.1589,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1296,D,0.0608,Waruno_Furishiro,Waruno Furishiro,0,0.1589,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1297,D,0.0608,Yotsubane,Yotsubane,0,0.1589,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1298,D,0.0579,Goa_King,Goa King,0,0.1589,0.0000,0.0000,0.0909,0.0000,0.0000,0.0000,0.0000,0.0000
1299,D,0.0575,Byron,Byron,0,0.1002,0.0000,0.0000,0.0909,0.7143,0.0000,0.0000,0.0000,0.0000
1300,D,0.0575,Lim,Lim,0,0.1002,0.0000,0.0000,0.0909,0.7143,0.0000,0.0000,0.0000,0.0000
1301,D,0.0547,Anjo,Anjo,0,0.1002,0.0000,0.0000,0.0909,0.5714,0.0000,0.0000,0.0000,0.0000
1302,D,0.0547,Banchina,Banchina,0,0.1002,0.0000,0.0000,0.0909,0.5714,0.0000,0.0000,0.0000,0.0000
1303,D,0.0547,Batchee,Batchee,0,0.1002,0.0000,0.0000,0.0909,0.5714,0.0000,0.0000,0.0000,0.0000
1304,D,0.0547,Gyoru,Gyoru,0,0.1002,0.0000,0.0000,0.0909,0.5714,0.0000,0.0000,0.0000,0.0000
1305,D,0.0547,Hanger,Hanger,0,0.1002,0.0000,0.0000,0.0909,0.5714,0.0000,0.0000,0.0000,0.0000
1306,D,0.0547,Judy,Judy,0,0.1002,0.0000,0.0000,0.0909,0.5714,0.0000,0.0000,0.0000,0.0000
1307,D,0.0547,Marie,Marie,0,0.1002,0.0000,0.0000,0.0909,0.5714,0.0000,0.0000,0.0000,0.0000
1308,D,0.0547,Marin,Marin,0,0.1002,0.0000,0.0000,0.0909,0.5714,0.0000,0.0000,0.0000,0.0000
1309,D,0.0547,Michael_and_Hoichael,Michael and Hoichael,0,0.1002,0.0000,0.0000,0.0909,0.5714,0.0000,0.0000,0.0000,0.0000
1310,D,0.0547,Moodie,Moodie,0,0.1002,0.0000,0.0000,0.0909,0.5714,0.0000,0.0000,0.0000,0.0000
1311,D,0.0547,Motzel,Motzel,0,0.1002,0.0000,0.0000,0.0909,0.5714,0.0000,0.0000,0.0000,0.0000
1312,D,0.0547,Mr._Shimizu,Mr. Shimizu,0,0.1002,0.0000,0.0000,0.0909,0.5714,0.0000,0.0000,0.0000,0.0000
1313,D,0.0547,Mummy_Mee,Mummy Mee,0,0.1002,0.0000,0.0000,0.0909,0.5714,0.0000,0.0000,0.0000,0.0000
1314,D,0.0547,Pankuta_Dakeyan,Pankuta Dakeyan,0,0.1002,0.0000,0.0000,0.0909,0.5714,0.0000,0.0000,0.0000,0.0000
1315,D,0.0547,Pinky,Pinky,0,0.1002,0.0000,0.0000,0.0909,0.5714,0.0000,0.0000,0.0000,0.0000
1316,D,0.0547,Roxanne,Roxanne,0,0.1002,0.0000,0.0000,0.0909,0.5714,0.0000,0.0000,0.0000,0.0000
1317,D,0.0547,Sapi,Sapi,0,0.1002,0.0000,0.0000,0.0909,0.5714,0.0000,0.0000,0.0000,0.0000
1318,D,0.0547,Soro,Soro,0,0.1002,0.0000,0.0000,0.0909,0.5714,0.0000,0.0000,0.0000,0.0000
1319,D,0.0547,Yu,Yu,0,0.1002,0.0000,0.0000,0.0909,0.5714,0.0000,0.0000,0.0000,0.0000
1320,D,0.0547,Yuki,Yuki,0,0.1002,0.0000,0.0000,0.0909,0.5714,0.0000,0.0000,0.0000,0.0000
1321,D,0.0518,Antonio,Antonio,0,0.1002,0.0000,0.0000,0.0909,0.4286,0.0000,0.0000,0.0000,0.0000
1322,D,0.0518,Carina,Carina,0,0.1002,0.0000,0.0000,0.0909,0.4286,0.0000,0.0000,0.0000,0.0000
1323,D,0.0518,Domo-kun,Domo-kun,0,0.1002,0.0000,0.0000,0.0909,0.4286,0.0000,0.0000,0.0000,0.0000
1324,D,0.0518,Jalmack,Jalmack,0,0.1002,0.0000,0.0000,0.0909,0.4286,0.0000,0.0000,0.0000,0.0000
1325,D,0.0518,Saru,Saru,0,0.1002,0.0000,0.0000,0.0909,0.4286,0.0000,0.0000,0.0000,0.0000
1326,D,0.0490,Blakey,Blakey,0,0.1002,0.0000,0.0000,0.0909,0.2857,0.0000,0.0000,0.0000,0.0000
1327,D,0.0490,Charlotte_De-Chat,Charlotte De-Chat,0,0.1002,0.0000,0.0000,0.0909,0.2857,0.0000,0.0000,0.0000,0.0000
1328,D,0.0490,Charlotte_Normande,Charlotte Normande,0,0.1002,0.0000,0.0000,0.0909,0.2857,0.0000,0.0000,0.0000,0.0000
1329,D,0.0490,Charlotte_Wafers,Charlotte Wafers,0,0.1002,0.0000,0.0000,0.0909,0.2857,0.0000,0.0000,0.0000,0.0000
1330,D,0.0490,Charlotte_Wiro,Charlotte Wiro,0,0.1002,0.0000,0.0000,0.0909,0.2857,0.0000,0.0000,0.0000,0.0000
1331,D,0.0490,Chiya,Chiya,0,0.1002,0.0000,0.0000,0.0909,0.2857,0.0000,0.0000,0.0000,0.0000
1332,D,0.0490,Daddy_Dee,Daddy Dee,0,0.1002,0.0000,0.0000,0.0909,0.2857,0.0000,0.0000,0.0000,0.0000
1333,D,0.0490,Junan,Junan,0,0.1002,0.0000,0.0000,0.0909,0.2857,0.0000,0.0000,0.0000,0.0000
1334,D,0.0490,Maria_Napole,Maria Napole,0,0.1002,0.0000,0.0000,0.0909,0.2857,0.0000,0.0000,0.0000,0.0000
1335,D,0.0490,Miles,Miles,0,0.1002,0.0000,0.0000,0.0909,0.2857,0.0000,0.0000,0.0000,0.0000
1336,D,0.0490,Papaneel,Papaneel,0,0.1002,0.0000,0.0000,0.0909,0.2857,0.0000,0.0000,0.0000,0.0000
1337,D,0.0490,Ubau,Ubau,0,0.1002,0.0000,0.0000,0.0909,0.2857,0.0000,0.0000,0.0000,0.0000
1338,D,0.0490,Zururin,Zururin,0,0.1002,0.0000,0.0000,0.0909,0.2857,0.0000,0.0000,0.0000,0.0000
1339,D,0.0461,Akudai_Kanzaburo,Akudai Kanzaburo,0,0.1002,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1340,D,0.0461,Anba,Anba,0,0.1002,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1341,D,0.0461,Asashichi,Asashichi,0,0.1002,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1342,D,0.0461,Asla,Asla,0,0.1002,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1343,D,0.0461,Aswa,Aswa,0,0.1002,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1344,D,0.0461,Atagoyama,Atagoyama,0,0.1002,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1345,D,0.0461,Beak_Remark,Beak Remark,0,0.1002,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1346,D,0.0461,Bimine,Bimine,0,0.1002,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1347,D,0.0461,Chesskippa,Chesskippa,0,0.1002,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1348,D,0.0461,Dashiteyaro,Dashiteyaro,0,0.1002,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1349,D,0.0461,Deigoro,Deigoro,0,0.1002,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1350,D,0.0461,Demoni_Aiyo,Demoni Aiyo,0,0.1002,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1351,D,0.0461,Dice,Dice,0,0.1002,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1352,D,0.0461,Donquixote_Shivercalero,Donquixote Shivercalero,0,0.1002,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1353,D,0.0461,Egana,Egana,0,0.1002,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1354,D,0.0461,Esta,Esta,0,0.1002,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1355,D,0.0461,Ettara_Chaunkai,Ettara Chaunkai,0,0.1002,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1356,D,0.0461,Francois,Francois,0,0.1002,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1357,D,0.0461,Franky_Family‎,Franky Family‎,0,0.1002,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1358,D,0.0461,Furika,Furika,0,0.1002,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1359,D,0.0461,Gatherine,Gatherine,0,0.1002,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1360,D,0.0461,Gattenshochinosukeo,Gattenshochinosukeo,0,0.1002,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1361,D,0.0461,Gimlet,Gimlet,0,0.1002,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1362,D,0.0461,Glutbunny,Glutbunny,0,0.1002,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1363,D,0.0461,Goo,Goo,0,0.1002,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1364,D,0.0461,Gorobe,Gorobe,0,0.1002,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1365,D,0.0461,Happa_Yamao,Happa Yamao,0,0.1002,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1366,D,0.0461,Hara,Hara,0,0.1002,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1367,D,0.0461,Haritsu_Kendiyo,Haritsu Kendiyo,0,0.1002,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1368,D,0.0461,Hikkomitsukumai,Hikkomitsukumai,0,0.1002,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1369,D,0.0461,Hiroshi,Hiroshi,0,0.1002,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1370,D,0.0461,Ho,Ho,0,0.1002,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1371,D,0.0461,Humphrey,Humphrey,0,0.1002,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1372,D,0.0461,Inoichibannosuke,Inoichibannosuke,0,0.1002,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1373,D,0.0461,Inukai,Inukai,0,0.1002,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1374,D,0.0461,Ishigo_Shitemanna,Ishigo Shitemanna,0,0.1002,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1375,D,0.0461,Jigra,Jigra,0,0.1002,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1376,D,0.0461,Joshu,Joshu,0,0.1002,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1377,D,0.0461,Jörmungandr,Jörmungandr,0,0.1002,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1378,D,0.0461,Kakukaku,Kakukaku,0,0.1002,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1379,D,0.0461,Kamekichi,Kamekichi,0,0.1002,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1380,D,0.0461,Kasa,Kasa,0,0.1002,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1381,D,0.0461,Katsuzo,Katsuzo,0,0.1002,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1382,D,0.0461,Kinbo,Kinbo,0,0.1002,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1383,D,0.0461,Kirintauros,Kirintauros,0,0.1002,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1384,D,0.0461,Koala_Mercenaries,Koala Mercenaries,0,0.1002,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1385,D,0.0461,Koito,Koito,0,0.1002,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1386,D,0.0461,Kyukyu,Kyukyu,0,0.1002,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1387,D,0.0461,Love,Love,0,0.1002,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1388,D,0.0461,Margarita,Margarita,0,0.1002,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1389,D,0.0461,Marilyn,Marilyn,0,0.1002,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1390,D,0.0461,Mario,Mario,0,0.1002,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1391,D,0.0461,Mecha-Shark,Mecha-Shark,0,0.1002,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1392,D,0.0461,Minochihuahua,Minochihuahua,0,0.1002,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1393,D,0.0461,Mishoin_Cashible,Mishoin Cashible,0,0.1002,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1394,D,0.0461,Miss_Mother's_Day,Miss Mother's Day,0,0.1002,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1395,D,0.0461,Miss_Saturday,Miss Saturday,0,0.1002,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1396,D,0.0461,Miss_Thursday,Miss Thursday,0,0.1002,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1397,D,0.0461,Miss_Tuesday,Miss Tuesday,0,0.1002,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1398,D,0.0461,Misty,Misty,0,0.1002,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1399,D,0.0461,Mizuira,Mizuira,0,0.1002,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1400,D,0.0461,Mochi,Mochi,0,0.1002,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
1401,D,0.0461,Mosa,Mosa,0,0.1002,0.0000,0.0000,0.0909,0.1429,0.0000,0.0000,0.0000,0.0000
