chapter,character,note
1069,Vegapunk,
1069,Kaku,cover
1070,Franky,
1070,Jinbe,
1071,Usopp,cover
1071,Gig,
1072,Franky,
1076,Eustass_Kid,
1078,Sanji,
1078,York,cover
1079,Hip,
1083,Karasu,flashback
1084,Topman_Warcury,
1085,Nefertari_Cobra,
1086,Brook,cover
1086,Spandam,flashback
1086,Chaka,flashback
1089,Lilith,image
1089,Edison,image
1089,Laboon,
1090,Rob_Lucci,
1092,Lilith,
1096,Bartholomew_Kuma,
1101,Gyogyo,
1105,Nico_Robin,
1105,Pomsky,
1106,Monkey_D._Luffy,cover
1107,Catarina_Devon,
1111,Kaku,flashback
1112,Marcus_Mars,
1113,Franky,cover
1114,Tony_Tony_Chopper,
1115,Kin'emon,cover
1116,Usakkov,
1117,Bluegrass,
1118,Usopp,
1119,Usagihebi,cover
1121,Figarland_Shamrock,Sword
1122,Joy_Boy,flashback
1123,Monkey_D._Luffy,flashback
1123,Iron_Giant,
1126,Sanji,
1128,Sanji,cover
1130,Goldberg,
1131,Stansen,
1132,Lilith,cover
1133,Dorry,
1133,Gram,fantasy
1134,Jewelry_Bonney,
1135,Skaldi,
1137,Loki,cover
1142,Blade,Elbaph
1145,Ronja,
1146,Kiba,
1146,Yamato,cover
1148,Scopper_Gaban,
1149,Bjorn,cover
1152,Tony_Tony_Chopper,
1152,Scopper_Gaban,flashback
1154,Page_One,cover
1156,Millet_Pine,Roger Pirates
1156,Franky,cover
1156,Ida,
1157,Cho,cover
1158,Ganryu,
1159,Marlon,deceased
1160,Kaidou,
1161,Monkey_D._Luffy,
1162,Ginny,
1163,Erio,
1164,Charlotte_Linlin,cover; fantasy
1165,Rocks_D._Xebec,
1167,Spencer,
1168,Ripley,flashback
1168,Umit,
1170,Jinbe,cover
1171,Roronoa_Zoro,
1173,Nami,voice
1173,Brook,
1174,Manmayer_Gunko,possessed
1175,Sabo,cover
1177,Nami,cover
1179,Zeus,
1179,Portgas_D._Ace,cover
1180,Monkey_D._Luffy,K.O.
5,Morgan,
5,Koby,
11,Buggy,
12,Hocker,flashback
18,Roronoa_Zoro,K.O.
21,Roronoa_Zoro,K.O
26,Roronoa_Zoro,
28,Nami,cover
30,Sham,voice
41,Kaya,flashback
45,Nami,shadowed
47,Patty,cover
48,Lionbuta,cover
51,Roronoa_Zoro,cover
52,Johnny,
59,Gin,flashback
61,Roronoa_Zoro,cover
62,Monkey_D._Luffy,cover
63,Monkey_D._Luffy,cover
67,Sanji,cover
69,Johnny,
73,Momoo,
74,Nami,cover
77,Genzo,flashback
79,Kuroobi,
82,Momoo,
82,Yosaku,
86,Johnny,
88,Roronoa_Zoro,
88,Helmeppo,cover
90,Yosaku,
92,Nami,image
94,Nezumi,
96,Helmeppo,cover
99,Mohji,flashback
100,Monkey_D._Luffy,
100,Mohji,
100,Smoker,
100,Monkey_D._Dragon,flashback
106,Monkey_D._Luffy,cover
109,Monkey_D._Luffy,K.O.
110,Roronoa_Zoro,cover
110,Karoo,
110,Mr._9,
110,Miss_Friday,
113,Mikita,K.O
117,Brogy,
119,Dorry,
121,Nefertari_Vivi,
122,Monkey_D._Luffy,K.O.
123,Dorry,K.O.
127,Miss_Friday,
129,Yuki,flashback
130,Tamanegi,cover
130,Nefertari_Vivi,shadowed
131,Sanji,
132,Karoo,
137,Nami,
141,Monkey_D._Luffy,
141,Sanji,
142,Nefertari_Vivi,flashback
143,Hiriluk,
148,Jango,cover
148,Fullbody,cover
155,Tony_Tony_Chopper,cover
155,Pell,cover
155,Miss_Father's_Day,mentioned
158,Yurikah,cover
158,Tashigi,
160,Drophy,cover
162,Monkey_D._Luffy,
163,Usopp,cover
163,Igaram,flashback
164,Roronoa_Zoro,
165,Tony_Tony_Chopper,
168,Monkey_D._Luffy,
171,Zala,
172,Crocodile,
174,Nefertari_Vivi,
176,Tony_Tony_Chopper,Marine Rank
179,Nami,Marine Rank
181,Karoo,
182,Nefertari_Vivi,flashback
185,Hatchan,cover
193,Chaka,
193,Zala,cover
195,Camie,cover
204,Toto,flashback
205,Hatchan,cover
212,Tony_Tony_Chopper,K.O.
212,Tashigi,
212,Erik,flashback
213,Matsuge,
216,Octopus_Mash,cover
217,Tony_Tony_Chopper,cover
217,Chaka,
219,Sanji,
223,Usopp,
223,Terry,
224,Muret,cover
225,Roronoa_Zoro,
226,Tony_Tony_Chopper,
226,Shoujou,
228,Mont_Blanc_Noland,image
231,Monkey_D._Luffy,
231,Ross,
233,Sanji,voice
234,Doc_Q,
234,Stainless,
237,Roronoa_Zoro,
238,Nami,cover
239,Wapol,cover
240,Tony_Tony_Chopper,cover
241,Nico_Robin,flashback
244,Usopp,cover
245,Usopp,cover
252,Holy,cover
253,Braham,cover
261,Monkey_D._Luffy,K.O.
261,Hakowan,cover
268,Aisa,
269,Nico_Robin,cover
274,Enel,flashback
274,Wyper,flashback
277,Wyper,K.O.
277,Aisa,K.O.
283,Tony_Tony_Chopper,K.O.
283,Portgas_D._Ace,cover
286,Koda,cover
292,Kalgara,
292,Seto,
293,Gan_Fall,K.O.
293,Conis,flashback
296,Nami,K.O.
296,Sanji,K.O.
298,Monkey_D._Luffy,
300,Aisa,
301,Usopp,
302,Conis,
302,Moda,cover
306,Foxy,
306,Capote,
309,Nami,
312,Capote,
317,Sanji,
321,Nico_Robin,cover
324,Nami,shadowed
326,Paulie,cover
330,Gedatsu,cover
331,Monkey_D._Luffy,image
332,Monkey_D._Luffy,
332,Roronoa_Zoro,
334,Tony_Tony_Chopper,cover
335,Kokoro,cover
337,Koza,cover
338,Usopp,
342,Tony_Tony_Chopper,
342,Mozu_and_Kiwi,
343,Iceburg,
344,Monkey_D._Luffy,
345,Nico_Robin,
348,Nico_Robin,
349,Paulie,
350,Kokoro,
358,Paulie,K.O.
361,Nico_Robin,
361,Bentham,cover; newspaper
362,Blueno,cover
362,Marianne,cover
364,Usopp,cover
365,Sanji,Marine Rank
365,Kaku,K.O.
366,Tamagon,
367,Franky,
368,T_Bone,
375,Monkey_D._Luffy,
375,Roronoa_Zoro,
376,Dago,
378,Fullbody,cover
378,Kiev,
378,Peepley_Lulu,
380,Usopp,Marine Rank
380,Peepley_Lulu,
381,Monkey_D._Luffy,
381,Tony_Tony_Chopper,image
382,Rob_Lucci,
383,Gomorrah,
384,Sanji,flashback
385,Nami,flashback
389,Nami,cover
392,Busshiri,Archaeologist
393,Kuzan,cover
393,Busshiri,
393,Hocha,
394,Sanji,cover
394,Zadie,
395,Spandine,cover
396,Nico_Robin,Archaeologist
398,Monkey_D._Luffy,
399,Zala,cover
402,Kumadori,
404,Rob_Lucci,
405,Tony_Tony_Chopper,cover
408,Franky_Family,cover
409,Franky,
409,Marianne,cover; shadowed
409,Zala,cover; shadowed
409,Mikita,cover; shadowed
410,Sanji,cover
412,Franky,cover
413,Franky,cover
416,Roronoa_Zoro,cover
418,Zambai,K.O.
419,Jaguar_D._Saul,flashback
422,Nico_Robin,cover
423,Zambai,K.O.
424,Franky,K.O.
427,Rob_Lucci,flashback
427,Hattori,flashback
428,Chimney,
429,Roronoa_Zoro,
429,Doberman,
435,Sodom,
438,Seamars,cover
440,Tamanegi,
440,Spacey,cover
441,Marshall_D._Teach,flashback
441,Jesus_Burgess,flashback
447,Nico_Robin,invisible
447,Hogback,invisible
453,Lola_(Zombie),
453,John,"cover, flashback"
455,Spacey,"cover, flashback"
460,Victoria_Cindry,flashback
462,Perona,Zombie
466,Gallant_Hippo,Zombie
471,Sanji,
473,Unigaro,cover
473,Enel,cover
473,Spacey,cover
474,Franky,
475,Risky_Brothers,
479,Lola,
481,Cerberus,
483,Lola_(Zombie),K.O.
484,Usopp,
484,Nefertari_Vivi,cover
486,Gecko_Moria,K.O.
486,Hogback,
489,Crocus,
489,Spoil,
490,Pappag,
498,Part,cover
498,Kairiken,
499,Scratchmen_Apoo,
501,Sanji,
501,Trafalgar_D._Water_Law,
504,Franky,
507,Basil_Hawkins,
508,Sanji,
509,Sanji,
510,Basil_Hawkins,
514,Kumadori,cover
516,Piiman,cover
516,Tamanegi,cover
516,Daisy,
517,Ran,
518,Rob_Lucci,cover
519,Boa_Sandersonia,petrified
521,Monkey_D._Luffy,flashback
523,Sweet_Pea,
524,John_Giant,
524,Fullbody,"cover, former"
525,Boa_Hancock,former
528,Jinbe,
531,Jinbe,
532,Salome,cover
532,Marshall_D._Teach,cover
532,Dracule_Mihawk,cover
539,Nico_Robin,Cover Page
542,Saldeath,
544,Crocodile,disbanded
545,Minorhinoceros,
550,Monkey_D._Luffy,cover
550,Heracles,cover
551,Bartholomew_Kuma,
552,Portgas_D._Ace,flashback
552,Marco,flashback
552,Wallace,flashback
553,Squard,
560,Monkey_D._Luffy,cover
562,Blenheim,
563,Kuzan,
564,Edward_Newgate,
566,Izou,
567,Momonga,
568,Portgas_D._Ace,
569,Portgas_D._Ace,K.O.
570,Karma,
570,Sentomaru,
572,Momonga,
574,Sengoku,
575,Van_Augur,
577,Stainless,
578,Sanji,cover
581,Trafalgar_D._Water_Law,K.O.
581,Shachi,K.O.
581,Jesus_Burgess,flashback
584,Sabo,cover
585,Magellan,cover
591,Jinbe,
596,Nami,flashback
596,Iceburg,flashback
600,Tony_Tony_Chopper,
602,Tony_Tony_Chopper,
603,Sentomaru,"hidden, flashback"
604,Franky,
604,Momoo,
605,Brook,
605,Momoo,
606,Usopp,
607,Monkey_D._Luffy,
608,Nico_Robin,in a barrel
609,Adele,
609,Sora,
616,Hyouzou,
616,Tom,image
617,Nami,
617,Arlong,image
620,Fisher_Tiger,flashback
620,Macro,flashback
621,Macro,
622,Jinbe,
624,Manboshi,
625,Vander_Decken_IX,
627,Brook,image
628,Usopp,
631,Laboon,cover
638,Minister_of_the_Right,flashback
640,Roronoa_Zoro,
642,Ikaros_Much,
643,Masira,cover
643,Minister_of_the_Right,flashback
644,Ikaros_Much,flashback
645,Shirahoshi,
646,Wadatsumi,
648,Minister_of_the_Left,
648,Genbo,cover
649,Sanji,
650,Jinbe,
651,Nami,
652,Sanji,
653,Fukaboshi,
653,Hatchan,flashback
655,Tony_Tony_Chopper,
657,Sanji,cover
661,Tony_Tony_Chopper,
661,Nico_Robin,
662,Franky,image
666,Monet,
670,Nico_Robin,
673,Biyo,
674,Brook,
677,Nico_Robin,
677,Killer,
679,Vergo,
680,Usopp,cover
682,Roronoa_Zoro,
684,Trafalgar_D._Water_Law,cover
686,Monet,cover
689,Nami,image
689,Doran,flashback
690,Roronoa_Zoro,
690,Usopp,
691,Trafalgar_D._Water_Law,
692,Monkey_D._Luffy,
694,Giolla,cover
696,Roronoa_Zoro,
696,Caribou,cover
696,Smoker,K.O
696,Mocha,
697,Tony_Tony_Chopper,
697,Donquixote_Doflamingo,flashback
697,Kin'emon,cover
698,Franky,
699,Usopp,
700,Brannew,
702,Diamante,cover
702,Issho,
705,Donquixote_Doflamingo,mentioned
706,Ideo,
707,Elizabello_II,
707,Dagama,
709,Bartolomeo,cover
711,Leo,
713,Bobomba,
715,Kelly_Funk,K.O
720,Monkey_D._Luffy,image
722,Diamante,image
723,Trafalgar_D._Water_Law,
723,Wicca,
724,Pappag,cover
725,Cavendish,cover
726,Sai,
727,Usopp,flashback
731,Roronoa_Zoro,
732,Inhel,
735,Donquixote_Doflamingo,
735,Cavendish,K.O.
737,Sugar,
737,Gatz,
741,Baby_5,
741,Bomba,
744,Diamante,
744,Bobby_Funk,Fish-Man
744,Sabo,Fish-Man
746,Kin'emon,flashback
746,Bian,K.O.
746,Hack,
747,Dracule_Mihawk,cover
749,Ucy,
750,Farul,image
750,Hajrudin,Fish-Man
752,Lao_G,
752,Chinjao,
752,Hajrudin,
754,Machvise,
755,Franky,
755,Hack,
756,Tony_Tony_Chopper,cover
758,Sugar,K.O.
759,Monkey_D._Luffy,
761,Buffalo,flashback
764,Roronoa_Zoro,cover
764,Baby_5,
765,Pica,cover
768,Franky,
768,Koala,
768,Hajrudin,
769,Bellamy,flashback
771,Monkey_D._Luffy,cover
774,Giolla,K.O.
774,Lao_G,K.O.
775,Russian,flashback
775,Gimlet,flashback
776,Flapper,
777,Lao_G,image
779,Chinjao,
784,Monkey_D._Luffy,cover
784,Tony_Tony_Chopper,cover
784,Hack,
787,Hajrudin,
788,Riku_Doldo_III,
788,Rebecca,
789,Cotton,flashback
791,Usopp,cover
793,Donquixote_Doflamingo,picture
794,Inazuma,flashback
797,Tashigi,cover
798,Maujii,
800,Trafalgar_D._Water_Law,
801,Nico_Robin,wanted poster
801,Rebecca,
803,Alvida,
803,Monkey_D._Dragon,
805,Shachi,
806,Tony_Tony_Chopper,
807,Nico_Robin,flashback
808,Monkey_D._Luffy,
808,Piiman,cover
809,Pedro,flashback
810,Ikkaku,flashback
813,Caesar_Clown,image
813,Capone_Bege,cover
813,Nekomamushi,cover
814,Roronoa_Zoro,flashback
815,Sanji,flashback
815,Nefertari_Vivi,cover
817,Kin'emon,
819,Tony_Tony_Chopper,
821,Pedro,cover
823,Nami,flashback
826,Carrot,
828,Shirahoshi,cover
830,Napoleon,flashback
830,Silvers_Rayleigh,cover
833,Vinsmoke_Niji,flashback
834,Zeff,flashback
834,Sind,flashback
835,Randolph,flashback
840,Kumashi,cover
843,Vinsmoke_Yonji,"photo, flashback"
845,Bobbin,
846,Wadatsumi,flashback
847,Charlotte_Brûlée,
847,Wicca,cover
848,Brook,flashback
849,Sanji,
850,Diesel,flashback
851,Nami,cover
851,Franky,cover
851,Jinbe,
854,Charlotte_Opera,
855,Charlotte_Brûlée,incapacitated
855,Diesel,incapacitated
857,Vito,flashback
857,Pedro,flashback
858,Roronoa_Zoro,cover
858,Nami,cover
858,Usopp,cover
858,Loki,"flashback, shadowed"
860,Charlotte_Linlin,
860,Charlotte_Cinnamon,
861,Charlotte_Mont-d'Or,
864,Charlotte_Broyé,
865,Napoleon,
868,Charlotte_Brûlée,
868,Charlotte_Mash,
868,Charlotte_Citron,
869,Charlotte_Basskarte,
869,Charlotte_Tablet,
870,Charlotte_Mash,
871,Nami,
872,Charlotte_Dacquoise,
872,Charlotte_Kato,
872,Charlotte_Dragée,
873,Charlotte_Kanten,
873,Lady_Tree,
877,Tony_Tony_Chopper,cover
877,Napoleon,cover
884,Jinbe,
887,Brook,
889,Kabu,cover
890,Salome,cover
893,Wicca,cover
894,Capone_Bege,
894,Leo,cover
899,Monkey_D._Luffy,
899,Jinbe,
899,Capone_Bege,
899,Tamago,cover
900,Charlotte_Bavarois,
900,Nekomamushi,cover
900,Yomo,cover
900,Vinsmoke_Reiju,
902,Franky,cover
906,Hakowan,
906,Tacos,
908,Monkey_D._Luffy,image
908,Seki,
908,Mororon,
908,Sauce,
909,Edward_Weevil,flashback
909,Toyama_Tsujigiro,flashback
909,Keith,flashback
911,Bunbuku,flashback
912,Ducky_Bree,flashback
915,Bellamy,cover
916,Sanji,cover
918,Cavendish,cover
918,Kikunojo,
919,Hajrudin,cover
919,Kanjuro,image
920,Kagero,flashback
921,Komachiyo,
922,Koala,cover
923,Ashura_Doji,cover
924,Tama,Wano
926,Usopp,cover
926,Kuni,silhouette
927,Takao,
928,Eustass_Kid,
929,Rakuda,
930,Trafalgar_D._Water_Law,
931,Zeus,cover
932,Kouzuki_Hiyori,
932,Hanzo,
938,Yomo,
939,Jinbe,cover
939,Monjiro,
941,Raizo,
942,X_Drake,
942,Charlotte_Linlin,cover
943,Nami,
943,Kamijiro,image
943,Genrin,flashback
943,Jigokukamabuta_Megatenpanchiro,flashback
944,Kouzuki_Hiyori,corpse
944,Daikoku,
945,Kuni,Wano
945,Sarutobi,
946,Kikunojo,cover
947,Kouzuki_Momonosuke,silhouette
948,Hareji,
950,Ashura_Doji,flashback
951,Basil_Hawkins,flashback
951,Kin'emon,
951,Hikkomitsukumai,
953,Gotti,cover
954,Charlotte_Linlin,
956,Curly_Dadan,cover
957,Monkey_D._Garp,
959,Jinbe,flashback
959,Shishilian,flashback
960,Usopp,statue; cover
960,Hyougoro,
963,Nekomamushi,cont.
964,Gol_D._Roger,
966,CB_Gallant,
967,Raizo,
968,Kouzuki_Oden,cover
968,Inuarashi,flashback
972,Hana,cover
975,Nico_Robin,
977,Nami,
977,Franky,
977,Kaidou,
978,Kikunojo,
978,Carrot,
979,Bepo,
980,Killer,
980,Jumper,
980,Doubt_Brothers,
980,Capone_Bege,cover
981,Tony_Tony_Chopper,cover
982,Penguin,image
982,Killer,image
982,Shinobu,
983,Bomba,cover
984,Kouzuki_Momonosuke,
984,Pound,cover
986,Queen,
986,Inuarashi,cover
987,Napoleon,
988,Capone_Pez,cover
989,Roronoa_Zoro,
989,Yamato,cover; image
989,Charlotte_Linlin,cover; image
990,Roronoa_Zoro,
990,Babanuki,flashback
991,Roronoa_Zoro,
991,Denjiro,
992,Nico_Robin,cover
992,Izou,flashback
992,Kawamatsu,
993,Beegirl,
994,Inuarashi,
994,Nekomamushi,
994,Shishilian,
994,Ashura_Doji,cont.
996,Trafalgar_D._Water_Law,
997,Black_Maria,
998,Queen,
998,Sarahebi,
998,Hyougoro,
998,Omasa,
1000,Roronoa_Zoro,cover
1004,Tony_Tony_Chopper,cover
1005,Caimanlady,
1008,Monkey_D._Luffy,cover
1008,Nico_Robin,cover
1008,Kikunojo,
1009,Killer,
1009,Kurozumi_Orochi,cover
1011,Nico_Robin,cover
1012,Nami,flashback
1014,Nico_Robin,
1017,Tristan,
1020,Tenjo-Sagari,
1021,Clione,cover
1022,Clione,
1022,Shishilian,cover
1022,Tristan,cover
1023,Inuarashi,flashback
1026,Sanji,
1028,Clione,
1031,Bepo,cover
1032,Roronoa_Zoro,
1032,Kouzuki_Momonosuke,
1034,Vinsmoke_Niji,flashback
1036,Monkey_D._Luffy,cover
1036,Killer,
1037,Zunesha,
1038,Napoleon,
1041,Monkey_D._Luffy,
1041,Speed,
1041,Charlotte_Pudding,cover
1042,Monkey_D._Luffy,
1042,Guernika,flashback
1044,Monkey_D._Luffy,
1044,Zunesha,
1046,Scratchmen_Apoo,
1047,Franky,cover
1048,Kawamatsu,flashback
1049,Monkey_D._Luffy,
1049,Yatappe,
1050,Shimotsuki_Yasuie,flashback
1051,Franky,
1052,Wire,
1052,Marco,flashback
1052,Kin'emon,flashback
1052,Ginnosuke,
1054,Tensei,
1054,Lindbergh,flashback
1055,Inuarashi,
1056,Sanji,
1056,Nico_Robin,image
1056,Kouzuki_Hiyori,
1056,Chocho,
1057,Tony_Tony_Chopper,
1057,Shinobu,image
1059,Koby,image; flashback
1060,Dracule_Mihawk,flashback
1060,Morley,
1061,Caesar_Clown,cover
1064,Hakugan,
1064,Stronger,cover
1065,Rockstar,cover
1067,Nico_Robin,
1067,Caesar_Clown,cover
1068,Atlas,
1068,S-Bear,
1068,Caesar_Clown,cover
1070,S-Bear,
1070,Buckingham_Stussy,cover; flashback
1071,Reck,
1071,Hattori,cover
1074,York,
1076,Franky,cover
1076,Kaku,
1077,Roche,flashback
1078,Shaka,deceased
1079,Wire,
1079,S-Snake,flashback
1080,Monkey_D._Garp,silhouette; flashback
1081,Monkey_D._Luffy,cover
1082,Emporio_Ivankov,
1083,Rosward_Rosward,flashback
1084,Nefertari_D._Lili,flashback
1084,Mansherry,cover
1084,Carrot,cover
1089,Brook,
1089,Stussy,image
1089,Pomsky,image
1089,Tilestone,
1089,Uholisia,
1090,Kuro,cover
1090,Stussy,
1094,Ryuma,cover
1095,Guillotine,flashback
1095,Emporio_Ivankov,flashback
1096,Kaidou,
1099,Gyogyo,
1100,Donquixote_Doflamingo,
1100,Crocodile,
1106,Vegapunk,
1107,Roronoa_Zoro,
1107,Bepo,cover
1108,Vinsmoke_Reiju,cover
1109,Usopp,
1109,Marcus_Mars,
1110,Sanji,
1110,Dorry,
1110,Yamato,cover
1111,Vegapunk,cover
1112,Yamato,cover
1114,Donquixote_Doflamingo,
1115,Roshio,silhouette
1115,Kureha,
1117,Topman_Warcury,
1117,Mero,
1119,Oimo,
1119,Charlotte_Moscato,
1120,Nami,
1120,Jaygarcia_Saturn,
1121,Sentomaru,
1121,Iceburg,
1121,Iron_Giant,
1122,Hiro_Gomon,
1122,Iron_Giant,flashback
1123,S-Snake,"flashback, deceased"
1125,Nerona_Imu,
1125,York,
1126,Laffitte,
1129,Glutbunny,fantasy
1130,Usopp,
1130,Brook,
1130,Dorry,
1130,Lilith,cover
1130,Yamato,cover
1134,Monkey_D._Luffy,
1134,Tony_Tony_Chopper,
1134,Jaguar_D._Saul,
1134,Biblo,
1136,Loki,cover
1138,Ripley,
1138,Cerberus,
1140,Road,flashback
1140,Who's-Who,cover
1141,Dorry,
1142,Monkey_D._Luffy,
1142,Ylva,
1144,Usopp,
1144,Rimoshifu_Killingham,
1145,Karin,
1145,Shepherd_Sommers,
1146,Ulti,cover
1147,Tony_Tony_Chopper,
1147,Jinbe,
1149,Manmayer_Gunko,
1150,Dorry,
1151,Jinbe,
1151,Colon,cover
1152,Kashii,flashback
1154,Goldberg,cover
1154,Gerd,cover
1154,Shiki,
1155,Ganzui,cover
1155,Usopp,cover
1156,John,
1157,Buckingham_Stussy,
1158,Silvers_Rayleigh,
1159,John,
1159,Streusen,
1159,Emporio_Ivankov,
1159,Harald,
1161,Kyo,
1162,Petermoo,Roger Pirates
1164,Eris,
1166,Doringo,
1166,Marshall_D._Teach,cover
1171,Goldberg,flashback
1172,Oimo,image
1173,Thormann,
1175,Monkey_D._Luffy,
1177,Monkey_D._Luffy,cover
1179,Tony_Tony_Chopper,K.O.
1179,Gerd,
1179,Shanks,flashback
1181,Franky,
1,Monster,flashback
2,Peppoko,mentioned only
9,Buggy,
13,Nami,flashback
14,Richie,K.O
14,Hocker,flashback
16,Monkey_D._Luffy,
23,Roronoa_Zoro,shadowed
27,Merry,
30,Kuro,voice
32,Jango,
36,Buchi,cover
36,Kaya,
39,Roronoa_Zoro,cover
40,Kuro,K.O
42,Johnny,cover
45,Sanji,
50,Bell-mère,mentioned only
53,Monkey_D._Luffy,cover
55,Buggy,cover
56,Zeff,
61,Monkey_D._Luffy,cover
71,Nami,
77,Chew,flashback
81,Nezumi,cover
85,Sanji,
86,Kuroobi,cover
88,Hatchan,cover
93,Arlong,cover
93,Morgan,cover
95,Usopp,cover
96,Benn_Beckman,
98,Monkey_D._Luffy,
98,Mashikaku,cover
99,Cabaji,flashback
99,Tashigi,cover
101,Sanji,cover
106,Usopp,cover
106,Igaram,
112,Koby,cover
113,Mr._13,
117,Samurai_Batts,
118,Nami,cover
119,Usopp,cover
123,Mikita,
124,Nami,cover
127,Mr._13,
128,Smoker,voice
129,Usopp,cover
130,Sanji,cover
130,Jango,cover
131,Usopp,
132,Nefertari_Vivi,
133,Marshall_D._Teach,shadowed
133,Negikuma_Maria,
134,Tamachibi,cover
139,Usopp,cover
140,Hiriluk,flashback
147,Birdy,cover
150,Kureha,
153,Monkey_D._Luffy,
153,Dalton,flashback
155,Mr._7,mentioned
159,Jango,cover
159,Fullbody,cover
160,Nico_Robin,
160,Babe,cover
161,Yurikah,cover
165,Roronoa_Zoro,
165,Bentham,
165,Babe,
167,Marine_Headquarters_Court,cover
169,Crocodile,
171,Fullbody,cover
172,Helmeppo,cover
172,Akumai,
173,Nefertari_Vivi,flashback
179,Matsuge,
180,Crocodile,flashback
181,Nami,
181,Nefertari_Vivi,
184,Usopp,cover
196,Koza,shadowed
200,Macro,cover
200,Nefertari_Cobra,
203,Crocodile,
206,Camie,cover
210,Hatchan,cover
212,Koza,flashback
214,Karoo,
215,Nefertari_Cobra,photo
216,Igaram,
220,Monkey_D._Luffy,
224,Hatchan,cover
227,Mont_Blanc_Cricket,photo
227,Shoujou,photo
227,Camie,cover
236,Monkey_D._Luffy,
237,Van_Augur,cover
239,Roronoa_Zoro,cover
249,Gan_Fall,
249,Pagaya,
250,Gan_Fall,
251,Holy,cover
253,Nico_Robin,
255,Tony_Tony_Chopper,flashback
257,Gode,
259,Gan_Fall,
260,Gan_Fall,
261,Yama,
261,Wapol,cover
263,Usopp,K.O.
264,Nico_Robin,
264,Yama,
267,Pierre,
268,Monkey_D._Luffy,K.O.
270,Aisa,
272,Moyle,
273,Aisa,
274,Satori,flashback
275,Nico_Robin,K.O.
275,Enel,K.O.
289,Kalgara,
289,Herb,
293,Shandia_Chief,flashback
298,Tony_Tony_Chopper,cover
298,Aisa,K.O.
302,McKinley,
302,Raki,cover
304,Nico_Robin,
305,Portgas_D._Ace,cover
306,Usopp,
311,Chuchun,
315,Tony_Tony_Chopper,
321,Gedatsu,cover
324,Sanji,shadowed
328,Iceburg,
329,Usopp,disguised
336,Nico_Robin,image
336,Goro,cover
338,Paulie,
338,Toto,cover
341,Blueno,
341,Dirt_Boss,cover
342,Franky,
343,Roronoa_Zoro,
345,Blueno,
346,Nami,
346,Gedatsu,cover
347,Gedatsu,cover
352,Usopp,cover
352,Nico_Robin,cover
360,Kalifa,cover
361,Stevie,
363,Nico_Robin,cover
364,Tony_Tony_Chopper,cover
365,Rob_Lucci,K.O.
366,Tony_Tony_Chopper,K.O.
367,Franky_Family,
368,Franky_Family,
371,Galdino,cover
374,Mikita,cover
376,Footbianco,cover
376,Yokozuna,
382,Kiev,cover
385,Tamagon,flashback
385,Yokozuna,
386,Schollzo,K.O.
386,Kop,K.O.
387,Franky_Family,
392,Laskey,cover
393,Jaguar_D._Saul,
395,Zadie,
397,Zadie,flashback
397,Busshiri,flashback
398,Nigeratta,flashback
400,Kalifa,
401,Jabra,
404,Franky,cover
406,Tony_Tony_Chopper,
409,Oimo,
412,Tony_Tony_Chopper,
413,Nico_Robin,
413,Galdino,cover
418,Kashii,image
418,Kaku,image
419,Spandam,flashback
424,Tamagon,K.O.
426,Kokoro,
428,Yokozuna,
431,Franky,
432,Roronoa_Zoro,
434,Yasopp,flashback
435,Kop,
437,Roronoa_Zoro,
437,Sodom,flashback
438,Enel,cover
439,Dago,
439,Footbianco,
439,Nefertari_Vivi,
439,Karoo,
440,Marshall_D._Teach,flashback
440,Piiman,
448,Cerberus,Zombie
449,Sanji,silhouette
450,Roronoa_Zoro,
450,Nami,
453,Gallant_Hippo,Zombie
454,Kumashi,
459,Monkey_D._Luffy,
459,Usopp,
472,Enel,cover
475,Sanji,
481,Franky,
481,Jigoro,K.O.
483,Franky,K.O.
484,Tony_Tony_Chopper,
484,Brook,cover
485,Nico_Robin,
490,Sengoku,
492,Duval,
495,Franky,"cover, K.O."
496,Nami,
497,Franky,Image
497,Saru,
498,X_Drake,cover
500,Silvers_Rayleigh,
501,Camie,
502,Kalifa,cover
503,Sanji,
503,Rosward_Shalria,
504,Penguin,
504,Jewelry_Bonney,
506,Killer,
506,Camie,
507,Sanji,
508,Scratchmen_Apoo,
512,Fukurou,cover
513,Rob_Lucci,cover
514,Rosward_Rosward,K.O.
514,Pappag,
517,Blueno,cover
519,Monkey_D._Luffy,
521,Rindo,
521,Shalria,flashback
525,Scales,
527,Buggy,cover
532,Gecko_Moria,cover
533,Buggy,
537,Usopp,
538,Roronoa_Zoro,Cover Page
538,Usakkov,
540,Hannyabal,
550,Mashikaku,
551,Monkey_D._Garp,
551,Portgas_D._Rouge,flashback
553,Blamenco,
556,Bartholomew_Kuma,
557,Galdino,cover
559,Karma,
559,Gecko_Moria,disbanded
561,Donquixote_Doflamingo,
561,Jinbe,disbanded
563,Squard,
563,Buggy,
564,Gecko_Moria,
565,Heat,voice
566,Nico_Robin,cover
566,Sengoku,
568,Jinbe,
568,Curly_Dadan,"flashback, hidden"
571,Nami,cover page
571,Bentham,flashback
576,Edward_Newgate,deceased
576,Atmos,
577,Portgas_D._Ace,flashback
577,Catarina_Devon,
578,Nami,cover
578,Kuzan,K.O.
579,Trafalgar_D._Water_Law,
580,Rakuyo,
580,Trafalgar_D._Water_Law,
580,Sengoku,
580,Dracule_Mihawk,
581,Eustass_Kid,
